episode,scores,steps
426,-10,70715
427,-10,71111
428,-10,71504
429,100,71581
430,-10,71785
431,100,71820
432,100,71952
433,100,72138
434,100,72237
435,100,72330
436,100,72435
437,100,72462
438,100,72627
439,100,72703
440,-10,72964
441,-10,73464
442,-10,73661
443,-10,74017
444,100,74052
445,-10,74369
446,100,74517
447,-10,74734
448,100,75109
449,-10,75156
450,-10,75503
451,100,75540
452,-10,76040
453,100,76041
454,-10,76132
455,-10,76191
456,100,76252
457,-10,76406
458,-10,76552
459,100,76700
460,-10,76911
461,-10,77105
462,100,77225
463,-10,77315
464,-10,77737
465,-10,78237
466,-10,78557
467,-10,79057
468,-10,79355
469,-10,79855
470,100,79967
471,100,80091
472,100,80181
473,-10,80342
474,-10,80417
475,-10,80461
476,-10,80882
477,100,81020
478,-10,81520
479,-10,81631
480,-10,81737
481,100,81738
482,-10,82238
483,-10,82534
484,100,82606
485,-10,82895
486,100,82982
487,100,83021
488,-10,83135
489,-10,83575
490,-10,84067
491,-10,84400
492,100,84459
493,-10,84875
494,-10,85375
495,100,85449
496,-10,85762
497,-10,86230
498,100,86492
499,-10,86663
500,100,87053
501,-10,87094
502,-10,87422
503,100,87489
504,100,87560
505,100,87664
506,100,87684
507,100,87716
508,100,87870
509,-10,88267
510,100,88328
511,100,88505
512,-10,89005
513,-10,89350
514,-10,89566
515,100,89652
516,-10,89830
517,-10,90330
518,-10,90830
519,-10,91241
520,100,91339
521,100,91362
522,100,91517
523,-10,92017
524,-10,92063
525,100,92145
526,100,92304
527,-10,92558
528,100,92727
529,100,92869
530,100,92939
531,100,93050
532,-10,93409
533,100,93505
534,-10,93785
535,100,93885
536,100,94270
537,100,94341
538,-10,94841
539,-10,95134
540,-10,95402
541,-10,95810
542,-10,96170
543,-10,96503
544,-10,96875
545,-10,96929
546,-10,97429
547,100,97856
548,100,98217
549,-10,98717
550,-10,99217
551,-10,99711
552,-10,99992
553,100,100058
554,-10,100502
555,-10,101002
556,-10,101292
557,-10,101710
558,100,101813
559,-10,102119
560,-10,102619
561,-10,103119
562,-10,103619
563,100,104007
564,100,104126
565,100,104212
566,-10,104596
567,-10,104940
568,100,105032
569,100,105091
570,-10,105591
571,-10,106091
572,-10,106555
573,-10,106782
574,-10,107022
575,-10,107522
576,-10,108022
577,-10,108097
578,100,108137
579,-10,108208
580,-10,108708
581,100,108789
582,100,108811
583,-10,109311
584,-10,109811
585,100,110062
586,100,110086
587,-10,110337
588,-10,110837
589,-10,111009
590,-10,111509
591,100,111655
592,100,111797
593,100,111834
594,-10,112092
595,-10,112342
596,-10,112396
597,-10,112467
598,-10,112541
599,-10,112827
600,100,112861
601,-10,113361
602,-10,113861
603,-10,114200
604,100,114285
605,-10,114785
606,100,114896
607,100,115000
608,100,115022
609,-10,115491
610,-10,115534
611,-10,116034
612,100,116059
613,-10,116513
614,-10,117013
615,100,117110
616,-10,117610
617,100,117671
618,-10,118171
619,100,118307
620,-10,118376
621,-10,118876
622,100,118931
623,-10,119431
624,100,119890
625,-10,120216
626,-10,120716
627,100,121199
628,-10,121510
629,-10,121562
630,-10,122062
631,-10,122338
632,100,122377
633,100,122858
634,100,123062
635,-10,123393
636,100,123460
637,100,123637
638,100,123754
639,100,123795
640,-10,123939
641,100,123988
642,100,124013
643,100,124099
644,-10,124140
645,100,124243
646,-10,124743
647,-10,125243
648,-10,125581
649,100,125625
650,-10,125866
651,-10,125945
652,-10,126445
653,100,126524
654,100,126553
655,100,126582
656,100,126704
657,-10,126934
658,-10,127434
659,100,127586
660,-10,127806
661,100,127830
662,-10,127895
663,-10,128395
664,-10,128824
665,-10,129324
666,100,129393
667,-10,129893
668,-10,129956
669,-10,130052
670,-10,130492
671,-10,130974
672,-10,131474
673,100,131586
674,-10,131691
675,100,132189
676,-10,132377
677,-10,132445
678,-10,132756
679,-10,133256
680,100,133434
681,100,133652
682,-10,134152
683,100,134173
684,-10,134673
685,-10,134850
686,100,134982
687,-10,135482
688,-10,135982
689,-10,136312
690,100,136396
691,-10,136896
692,-10,137396
693,-10,137687
694,-10,137879
695,-10,138379
696,-10,138879
697,-10,139379
698,-10,139539
699,-10,139677
700,-10,139724
701,-10,140010
702,-10,140510
703,-10,140849
704,100,141324
705,-10,141769
706,-10,142269
707,-10,142769
708,-10,143041
709,100,143195
710,100,143244
711,-10,143744
712,-10,144002
713,100,144037
714,-10,144537
715,-10,145037
716,100,145106
717,-10,145176
718,-10,145340
719,-10,145840
720,100,146082
721,-10,146582
722,-10,147082
723,-10,147141
724,-10,147641
725,100,147805
726,100,147827
727,-10,148327
728,-10,148387
729,-10,148887
730,-10,148931
731,-10,149192
732,-10,149692
733,-10,150192
734,-10,150513
735,-10,150745
736,-10,150977
737,-10,151477
738,100,151517
739,-10,151932
740,-10,152005
741,100,152234
742,-10,152734
743,100,152862
744,-10,153362
745,100,153451
746,-10,153696
747,-10,154196
748,-10,154647
749,-10,154784
750,-10,155266
751,-10,155415
752,-10,155915
753,-10,156180
754,-10,156680
755,-10,156961
756,-10,157461
757,-10,157552
758,100,157597
759,-10,158097
760,100,158212
761,-10,158712
762,-10,158774
763,100,158925
764,-10,158998
765,-10,159202
766,-10,159702
767,-10,160138
768,-10,160479
769,-10,160649
770,100,160704
771,-10,160974
772,-10,161026
773,-10,161434
774,100,161598
775,-10,161973
776,-10,162110
777,100,162176
778,-10,162449
779,100,162895
780,-10,163152
781,100,163172
782,-10,163672
783,100,163776
784,-10,164276
785,100,164312
786,-10,164484
787,-10,164984
788,-10,165453
789,-10,165953
790,-10,166437
791,-10,166659
792,100,166679
793,-10,167167
794,-10,167667
795,-10,168167
796,-10,168618
797,-10,169118
798,-10,169374
799,-10,169643
800,-10,170143
801,100,170244
802,-10,170694
803,-10,170808
804,100,171139
805,-10,171639
806,-10,172139
807,-10,172275
808,100,172520
