episode,scores,steps
559,-10,217146
560,-10,217286
561,-10,217786
562,-10,218286
563,-10,218786
564,-10,219286
565,100,219307
566,-10,219807
567,-10,220307
568,-10,220807
569,-10,221003
570,100,221458
571,-10,221958
572,-10,222458
573,-10,222829
574,-10,223329
575,-10,223829
576,-10,224329
577,-10,224829
578,100,224846
579,-10,225211
580,-10,225711
581,100,225729
582,-10,225870
583,100,225881
584,100,225886
585,100,225895
586,100,225913
587,-10,226413
588,-10,226909
589,-10,227409
590,-10,227909
591,-10,228409
592,-10,228909
593,-10,229024
594,-10,229524
595,-10,230024
596,-10,230264
597,-10,230656
598,-10,230928
599,100,230970
600,100,230981
601,-10,231481
602,-10,231981
603,100,231985
604,-10,232299
605,-10,232799
606,100,232817
607,-10,233317
608,-10,233817
609,-10,234317
610,-10,234817
611,-10,235317
612,-10,235817
613,100,235834
614,-10,236334
615,-10,236834
616,-10,237334
617,-10,237801
618,-10,238301
619,-10,238694
620,-10,239194
621,-10,239694
622,-10,239884
623,-10,240384
624,-10,240884
625,-10,241384
626,-10,241884
627,-10,242327
628,-10,242827
629,-10,243327
630,-10,243827
631,-10,244327
632,-10,244827
633,100,244844
634,-10,245344
635,-10,245637
636,-10,245954
637,-10,246454
638,-10,246954
639,100,246970
640,-10,247470
641,-10,247970
642,-10,248470
643,-10,248970
644,100,248987
645,-10,249487
646,-10,249829
647,-10,250170
648,-10,250670
649,-10,251170
650,-10,251670
651,100,251681
652,100,251700
653,-10,252200
654,-10,252367
655,100,252378
656,100,252400
657,-10,252900
658,-10,253216
659,-10,253716
660,-10,254216
661,-10,254716
662,-10,254933
663,-10,255433
664,-10,255933
665,100,255955
666,-10,256455
667,-10,256955
668,-10,257455
669,-10,257572
670,100,257577
671,-10,258077
672,-10,258471
673,-10,258971
674,100,258975
675,-10,259475
676,-10,259975
677,-10,260475
678,-10,260975
679,-10,261475
680,-10,261975
681,-10,262141
682,100,262158
683,-10,262658
684,100,262675
685,-10,263175
686,-10,263675
687,-10,264175
688,100,264180
689,-10,264680
690,-10,265180
691,-10,265680
692,-10,266180
693,-10,266499
694,-10,266740
695,-10,267240
696,-10,267740
697,-10,268240
698,-10,268740
699,100,268746
700,-10,269246
701,-10,269746
702,-10,270246
703,-10,270746
704,100,270751
705,-10,271017
706,-10,271517
707,-10,271657
708,-10,271873
709,-10,272063
710,-10,272563
711,-10,273063
712,-10,273563
713,-10,274063
714,-10,274563
715,100,274586
716,-10,275086
717,-10,275586
718,-10,276086
719,-10,276586
720,-10,276751
721,-10,277170
722,-10,277670
723,-10,277887
724,-10,278387
725,100,278392
726,-10,278636
727,-10,278827
728,-10,279327
729,100,279345
730,-10,279742
731,-10,280087
732,-10,280587
733,-10,281087
734,100,281093
735,100,281136
736,-10,281636
737,100,281643
738,-10,282143
739,100,282157
740,100,282179
741,-10,282679
742,-10,283179
743,-10,283679
744,-10,284179
745,-10,284616
746,100,284647
747,-10,285119
748,-10,285619
749,-10,286119
750,-10,286619
751,-10,287119
752,-10,287619
753,-10,288119
754,-10,288619
755,-10,289119
756,-10,289619
757,-10,290119
758,-10,290619
759,100,290626
760,-10,291126
761,-10,291626
762,-10,292126
763,-10,292626
764,-10,293126
765,-10,293626
766,-10,294126
767,-10,294626
768,-10,295126
769,-10,295626
770,100,295645
771,-10,296071
772,-10,296364
773,-10,296858
774,-10,297153
775,-10,297653
776,-10,298153
777,-10,298653
778,100,298838
779,-10,299338
780,-10,299838
781,-10,300338
782,-10,300838
783,-10,301226
784,-10,301441
785,-10,301941
786,-10,302441
787,-10,302941
788,100,302945
789,-10,303445
790,-10,303945
791,-10,304445
792,-10,304945
793,-10,305445
794,-10,305945
795,-10,306445
796,100,306456
797,-10,306545
798,-10,307045
799,-10,307545
800,-10,308015
801,-10,308308
802,-10,308808
803,-10,309151
804,-10,309651
805,-10,310151
806,-10,310651
807,-10,311151
808,-10,311651
809,-10,312151
810,100,312168
811,-10,312668
812,-10,313168
813,-10,313562
814,100,313705
815,-10,314205
816,-10,314705
817,-10,314896
818,-10,315267
819,-10,315767
820,-10,316267
821,100,316273
822,-10,316773
823,-10,317273
824,-10,317773
825,-10,318273
826,100,318294
827,-10,318794
828,-10,319265
829,-10,319765
830,-10,320265
831,-10,320765
832,-10,320956
833,-10,321456
834,-10,321956
835,100,321960
836,-10,322460
837,-10,322960
838,100,323292
839,100,323309
840,-10,323578
841,-10,324078
842,-10,324578
843,100,324595
844,-10,325095
845,-10,325595
846,-10,326095
847,-10,326595
848,-10,327095
849,100,327100
850,-10,327600
851,-10,328100
852,100,328118
853,-10,328618
854,-10,328810
855,100,328827
856,-10,329327
857,-10,329827
858,-10,330327
859,-10,330827
860,-10,331327
861,-10,331827
862,-10,332327
863,-10,332827
864,-10,333327
865,-10,333644
866,-10,334144
867,-10,334644
868,-10,335144
869,-10,335644
870,-10,335937
871,-10,336437
872,-10,336937
873,100,336955
874,-10,337455
875,-10,337955
876,-10,338455
877,-10,338955
878,-10,339274
879,-10,339774
880,-10,340274
881,-10,340774
882,100,340796
883,-10,341296
884,-10,341796
885,-10,342296
886,-10,342796
887,-10,343037
888,-10,343537
889,-10,344037
890,-10,344537
891,-10,345037
892,100,345056
893,-10,345556
894,-10,346056
895,-10,346556
896,100,346560
897,-10,347005
898,-10,347505
899,-10,348005
900,100,348014
901,-10,348514
902,-10,348933
903,-10,349283
904,-10,349783
905,-10,350283
906,-10,350783
907,-10,351283
908,-10,351704
909,100,351708
910,-10,351976
911,-10,352421
912,-10,352921
913,-10,353421
914,-10,353921
915,-10,354165
916,-10,354665
917,-10,355165
918,-10,355665
919,-10,355909
920,-10,356409
921,-10,356909
922,-10,357149
923,-10,357593
924,-10,357860
925,-10,358360
926,-10,358778
927,-10,359021
928,-10,359468
929,100,359479
930,100,359489
931,-10,359989
932,-10,360489
933,100,360745
934,100,360763
935,-10,360876
936,-10,361376
937,-10,361744
938,-10,362244
939,-10,362744
940,-10,363244
941,100,363263
942,-10,363763
943,-10,364263
944,-10,364763
945,-10,365263
946,-10,365763
947,-10,366263
948,-10,366763
949,-10,367263
950,-10,367763
951,-10,367930
952,-10,368430
953,-10,368930
954,-10,369430
955,100,369451
956,-10,369951
957,100,369998
958,-10,370498
959,-10,370998
960,-10,371498
961,-10,371998
962,100,372015
963,-10,372515
964,-10,372654
965,-10,373154
966,-10,373654
967,100,373658
968,-10,374054
969,-10,374554
970,-10,374897
971,-10,375397
972,-10,375717
973,-10,376217
974,100,376226
975,100,376244
976,-10,376744
977,-10,377244
978,-10,377744
979,-10,378169
980,-10,378669
981,-10,379169
982,100,379188
983,-10,379688
984,-10,380188
985,-10,380688
986,-10,381188
987,-10,381455
988,-10,381955
989,-10,382455
990,-10,382955
991,100,382972
992,-10,383472
993,100,383483
994,-10,383983
995,100,383994
996,-10,384494
997,-10,384994
998,-10,385494
999,-10,385912
1000,-10,386412
1001,-10,386912
1002,-10,387412
1003,-10,387912
1004,-10,388412
1005,-10,388912
1006,-10,389027
1007,-10,389424
1008,-10,389924
1009,-10,390240
1010,-10,390740
1011,-10,391207
1012,-10,391707
1013,-10,392207
1014,-10,392707
1015,100,392990
1016,-10,393490
1017,100,393499
1018,-10,393999
1019,-10,394499
1020,-10,394999
1021,-10,395499
1022,100,395504
1023,-10,396004
1024,100,396022
1025,-10,396522
1026,-10,397022
1027,-10,397522
1028,100,397527
1029,-10,397670
1030,-10,397964
1031,-10,398464
1032,100,398473
1033,-10,398973
1034,-10,399473
1035,-10,399973
1036,-10,400473
1037,-10,400973
1038,-10,401473
1039,-10,401973
1040,-10,402473
1041,-10,402973
1042,-10,403473
1043,-10,403973
1044,-10,404473
1045,-10,404973
1046,-10,405473
1047,-10,405973
1048,-10,406473
1049,-10,406638
1050,-10,407138
1051,-10,407306
1052,-10,407806
1053,-10,407972
1054,-10,408472
1055,-10,408972
1056,-10,409472
1057,-10,409972
1058,-10,410472
1059,-10,410972
1060,-10,411472
1061,100,411481
1062,-10,411981
1063,-10,412481
1064,-10,412981
1065,-10,413481
1066,-10,413750
1067,-10,414250
1068,-10,414750
1069,-10,415196
1070,100,415200
1071,-10,415700
1072,-10,416200
1073,-10,416700
1074,-10,417200
1075,-10,417700
1076,-10,418195
1077,-10,418695
1078,-10,419195
1079,-10,419695
1080,-10,420195
1081,-10,420435
1082,-10,420935
1083,-10,421176
1084,100,421198
1085,-10,421545
1086,-10,422045
1087,-10,422545
1088,-10,423045
1089,-10,423545
1090,-10,424045
1091,-10,424545
1092,-10,425045
1093,100,425050
1094,-10,425550
1095,-10,426050
1096,100,426067
1097,-10,426567
1098,-10,427067
1099,-10,427567
1100,100,427571
