episode,scores,steps
793,100,110754
794,100,110933
795,100,111109
796,100,111279
797,100,111520
798,100,111738
799,100,111809
800,100,112001
801,100,112091
802,100,112261
803,100,112402
804,100,112616
805,100,112900
806,100,113041
807,100,113224
808,-10,113440
809,100,113612
810,100,113725
811,100,113831
812,100,113959
813,100,114131
814,100,114310
815,100,114407
816,100,114569
817,100,114715
818,100,115009
819,100,115117
820,100,115212
821,100,115301
822,100,115415
823,100,115685
824,100,115914
825,100,116135
826,100,116318
827,100,116655
828,100,116853
829,100,117045
830,100,117184
831,100,117372
832,100,117504
833,100,117683
834,100,117781
835,100,117858
836,100,117980
837,100,118190
838,100,118292
839,100,118372
840,100,118461
841,100,118583
842,100,118764
843,100,118868
844,100,118869
845,100,119166
846,100,119391
847,100,119498
848,100,119670
849,100,119819
850,100,119849
851,100,119960
852,100,120139
853,100,120321
854,100,120522
855,100,120753
856,100,120852
857,100,120974
858,100,121049
859,100,121126
860,100,121369
861,100,121516
862,100,121877
863,100,121962
864,100,122074
865,-10,122218
866,100,122335
867,100,122583
868,100,122766
869,100,122860
870,100,123060
871,100,123142
872,100,123288
873,100,123456
874,-10,123548
875,100,123683
876,100,123846
877,100,124026
878,100,124313
879,100,124481
880,100,124576
881,100,124703
882,100,124828
883,100,125005
884,100,125205
885,100,125356
886,100,125530
887,100,125767
888,100,125971
889,100,126026
890,100,126128
891,100,126160
892,100,126326
893,100,126399
894,100,126567
895,100,126640
896,100,126674
897,-10,126822
898,100,127006
899,100,127186
900,100,127275
901,100,127466
902,-10,127536
903,100,127718
904,100,127858
905,100,127942
906,100,128042
907,100,128281
908,100,128419
909,100,128620
910,100,128803
911,100,129019
912,100,129322
913,100,129531
914,100,129754
915,100,129929
916,100,130038
917,100,130239
918,-10,130332
919,100,130451
920,100,130634
921,100,130927
922,100,131033
923,100,131075
924,100,131268
925,100,131454
926,100,131637
927,100,131740
928,100,131955
929,100,132119
930,100,132396
931,100,132528
932,100,132529
933,100,132654
934,100,132823
935,100,133122
936,100,133321
937,100,133397
938,100,133522
939,100,133781
940,100,133886
941,100,134098
942,100,134272
943,100,134326
944,-10,134468
945,100,134575
946,100,134689
947,100,134859
948,100,135031
949,100,135172
950,100,135310
951,100,135358
952,100,135466
953,100,135553
954,100,135651
955,100,135842
956,100,135953
957,100,135988
958,100,136112
959,100,136407
960,100,136563
961,100,136643
962,100,136800
963,100,136980
964,100,137121
965,100,137227
966,100,137340
967,100,137511
968,100,137612
969,100,137781
970,100,137993
971,100,138141
972,100,138320
973,100,138434
974,100,138637
975,100,138748
976,100,138865
977,100,139121
978,100,139185
979,100,139320
980,100,139434
981,100,139548
982,100,139726
983,100,139875
984,100,140176
985,100,140406
986,100,140510
987,-10,140654
988,100,140655
989,100,140828
990,100,141011
991,100,141090
992,100,141201
993,100,141337
994,100,141442
995,100,141680
996,100,141752
997,100,141927
998,100,142145
999,100,142368
1000,100,142488
1001,100,142627
1002,100,142911
1003,100,143115
1004,100,143324
1005,100,143395
1006,100,143477
1007,100,143631
1008,100,143895
1009,100,143992
1010,100,144291
1011,100,144349
1012,100,144562
1013,100,144734
1014,100,145008
1015,100,145270
1016,100,145385
1017,100,145521
1018,100,145565
1019,100,145688
1020,100,145782
1021,100,145880
1022,100,146077
1023,100,146249
1024,100,146481
1025,100,146654
1026,100,146761
1027,100,146961
1028,100,146991
1029,100,147115
1030,100,147417
1031,100,147523
1032,100,147704
1033,100,147891
1034,100,148012
1035,100,148233
1036,100,148533
1037,100,148700
1038,100,148911
1039,100,149003
1040,100,149266
1041,100,149471
1042,100,149618
1043,100,149751
1044,100,149792
1045,100,150017
1046,100,150113
1047,100,150289
1048,100,150364
1049,100,150534
1050,100,150751
1051,100,150918
1052,100,151085
1053,100,151320
1054,100,151416
1055,-10,151578
1056,100,151621
1057,100,151678
1058,100,151875
1059,100,152067
1060,100,152231
1061,100,152511
1062,100,152818
1063,100,153062
1064,100,153182
1065,100,153303
1066,100,153401
1067,100,153686
1068,100,153818
1069,100,153900
1070,100,153994
1071,100,154083
1072,100,154278
1073,100,154405
1074,100,154695
1075,100,154778
1076,100,154894
1077,100,154995
1078,100,155108
1079,100,155217
1080,100,155389
1081,100,155505
1082,100,155688
1083,100,155811
1084,100,155833
1085,100,155999
1086,100,156177
1087,100,156317
1088,100,156408
1089,100,156660
1090,100,156898
1091,100,157124
1092,100,157195
1093,100,157395
1094,100,157608
1095,100,157714
1096,100,157909
1097,100,158078
1098,100,158153
1099,100,158433
1100,100,158594
1101,100,158754
1102,100,158847
1103,100,159103
1104,100,159257
1105,-10,159531
1106,100,159696
1107,100,159859
1108,100,160016
1109,100,160048
1110,100,160352
1111,-10,160499
1112,100,160517
1113,100,160647
1114,100,160830
1115,100,160944
1116,100,161055
1117,100,161237
1118,100,161306
1119,100,161414
1120,100,161698
1121,100,161785
1122,100,161862
1123,100,161959
1124,100,162079
1125,100,162258
1126,100,162346
1127,100,162539
1128,100,162770
1129,100,162800
1130,100,162894
1131,100,163163
1132,100,163289
1133,100,163455
1134,100,163621
1135,100,163822
1136,-10,164008
1137,100,164087
1138,100,164149
1139,100,164283
1140,100,164423
1141,100,164687
1142,100,164791
1143,100,164892
1144,100,165074
1145,100,165161
1146,100,165288
1147,100,165538
1148,100,165697
1149,100,165916
1150,100,166065
1151,100,166222
1152,100,166431
1153,100,166547
1154,100,166626
1155,100,166922
1156,100,167055
1157,100,167304
1158,100,167469
1159,100,167763
1160,100,167791
1161,100,167906
1162,100,167992
1163,100,168119
1164,100,168317
1165,100,168599
1166,100,168706
1167,100,168799
1168,100,169071
1169,100,169371
1170,100,169527
1171,100,169634
1172,100,169812
1173,100,169843
1174,100,170005
1175,100,170204
1176,100,170344
1177,100,170450
1178,100,170642
1179,100,170820
1180,100,171002
1181,100,171282
1182,100,171439
1183,100,171547
1184,100,171598
1185,100,171640
1186,100,171820
1187,100,171956
1188,100,172108
1189,100,172287
1190,100,172381
1191,100,172470
1192,100,172589
1193,100,172870
1194,100,173073
1195,100,173344
1196,100,173489
1197,100,173695
1198,100,173769
1199,100,173868
1200,100,174070
1201,100,174252
1202,100,174393
1203,100,174631
1204,100,174919
1205,100,175073
1206,100,175107
1207,100,175373
1208,100,175434
1209,100,175617
1210,100,175848
1211,100,175933
1212,100,176196
1213,100,176366
1214,100,176618
1215,100,176746
1216,100,177013
1217,100,177209
1218,100,177493
1219,100,177637
1220,100,177711
1221,100,177856
1222,100,178081
1223,100,178262
1224,100,178340
1225,100,178417
1226,100,178446
1227,100,178627
1228,100,178842
1229,100,178967
1230,100,179093
1231,-10,179159
1232,100,179218
1233,100,179381
1234,100,179490
1235,100,179584
1236,100,179658
1237,100,179720
1238,100,179819
1239,100,180028
1240,100,180153
1241,100,180249
1242,100,180250
1243,100,180404
1244,100,180524
1245,100,180651
1246,100,180781
1247,100,180888
1248,100,180973
1249,100,181117
1250,100,181148
1251,100,181276
1252,100,181302
1253,100,181572
1254,100,181656
1255,100,181742
1256,100,181960
1257,-10,182081
1258,100,182168
1259,100,182281
1260,100,182484
1261,100,182614
1262,100,182866
1263,100,182976
1264,100,183119
1265,-10,183313
1266,100,183489
1267,100,183718
1268,100,183990
1269,-10,184320
1270,100,184403
1271,100,184571
1272,100,184800
1273,-10,184902
1274,100,184992
1275,100,185230
1276,100,185289
1277,100,185405
1278,100,185593
1279,100,185790
1280,100,185849
1281,100,186039
1282,100,186213
1283,100,186491
1284,100,186743
1285,100,186900
1286,100,187031
1287,100,187196
1288,100,187368
1289,100,187557
1290,100,187783
1291,100,187899
1292,100,188022
1293,100,188235
1294,100,188376
1295,100,188532
1296,100,188692
1297,100,188804
1298,100,189001
1299,100,189282
1300,100,189376
1301,100,189480
1302,100,189631
1303,100,189836
1304,100,189933
1305,100,189992
1306,100,190230
1307,100,190397
1308,100,190549
1309,100,190674
1310,100,190744
1311,-10,190850
1312,100,191071
1313,100,191137
1314,100,191343
1315,100,191575
1316,100,191772
1317,-10,191963
1318,100,192252
1319,100,192442
1320,100,192650
1321,100,192841
1322,100,193034
1323,100,193151
1324,100,193438
1325,100,193541
1326,100,193711
1327,100,193944
1328,100,194117
1329,100,194303
1330,100,194473
1331,100,194716
1332,100,194887
1333,100,195204
1334,100,195340
1335,100,195474
1336,100,195646
1337,100,195720
1338,100,195864
1339,100,196017
1340,100,196218
1341,100,196359
1342,100,196669
1343,-10,196939
1344,100,197279
1345,100,197482
1346,100,197662
1347,100,197808
1348,100,198005
1349,-10,198266
1350,100,198450
1351,100,198609
1352,100,198703
1353,100,198778
1354,100,198876
1355,100,199058
1356,100,199139
1357,100,199293
1358,-10,199793
1359,100,199946
1360,100,200212
1361,100,200365
1362,100,200518
1363,100,200708
1364,100,200787
1365,100,200996
1366,-10,201062
1367,100,201317
1368,100,201463
1369,100,201490
1370,100,201601
1371,-10,201750
1372,100,201810
1373,100,201898
1374,100,202045
1375,100,202241
1376,100,202459
1377,100,202693
1378,100,202728
1379,100,202806
1380,100,202929
1381,100,203086
1382,100,203400
1383,100,203562
1384,100,203686
1385,100,203754
1386,100,203960
1387,100,204063
1388,100,204127
1389,100,204426
1390,100,204685
1391,100,204953
1392,100,205187
1393,100,205288
1394,100,205549
1395,100,205753
1396,100,205964
1397,100,206105
1398,100,206193
1399,100,206388
1400,100,206585
1401,100,206685
1402,100,206943
1403,100,207133
1404,100,207316
1405,100,207480
1406,100,207702
1407,-10,207923
1408,100,208071
1409,100,208183
1410,100,208363
1411,-10,208471
1412,100,208647
1413,100,208709
1414,-10,209209
1415,100,209364
1416,100,209583
1417,100,209782
1418,100,209940
1419,100,210128
1420,100,210220
1421,100,210364
1422,100,210472
1423,100,210782
1424,100,210834
1425,100,210927
1426,-10,211192
1427,100,211343
1428,100,211530
1429,100,211555
1430,100,211615
1431,100,211817
1432,100,211889
1433,100,211988
1434,100,212107
1435,100,212294
1436,100,212521
1437,100,212671
1438,100,212701
1439,100,212801
1440,100,213033
1441,100,213112
1442,100,213236
1443,100,213532
1444,100,213619
1445,100,213693
1446,100,213798
1447,100,213951
1448,-10,214101
1449,100,214322
1450,100,214625
1451,100,214712
1452,100,214912
1453,-10,215044
1454,100,215244
1455,-10,215311
1456,100,215506
1457,100,215676
1458,100,215912
1459,100,216084
1460,100,216401
1461,100,216690
1462,100,216866
1463,100,217023
1464,-10,217383
1465,100,217413
1466,100,217635
1467,100,217721
1468,100,217908
1469,100,218188
1470,100,218370
1471,100,218574
1472,100,218736
1473,100,218849
1474,-10,218951
1475,100,219036
1476,-10,219395
1477,100,219505
1478,100,219697
1479,100,219985
1480,100,220184
1481,100,220421
1482,100,220510
1483,100,220745
1484,100,220827
1485,100,221012
1486,100,221112
1487,100,221258
1488,100,221370
1489,100,221475
1490,100,221569
1491,100,221786
1492,100,222003
1493,100,222115
1494,100,222206
1495,100,222378
1496,100,222478
1497,100,222606
1498,100,222690
1499,100,222768
1500,100,222813
1501,100,222915
1502,100,223094
1503,100,223192
1504,100,223311
1505,100,223484
1506,100,223617
1507,100,223725
1508,-10,223840
1509,100,223976
1510,-10,224129
1511,100,224324
1512,100,224439
1513,100,224757
1514,100,224977
1515,100,225147
1516,100,225371
1517,100,225562
1518,100,225715
1519,100,225807
1520,100,225984
1521,100,226270
1522,100,226373
1523,100,226544
1524,100,226761
1525,100,226960
1526,100,227172
1527,100,227211
1528,100,227401
1529,100,227682
1530,100,227849
1531,100,228036
1532,100,228255
1533,100,228508
1534,100,228586
1535,100,228694
1536,100,228960
1537,100,229133
1538,100,229241
1539,100,229365
1540,100,229442
1541,100,229653
1542,100,229809
1543,100,229886
1544,100,230117
1545,100,230167
1546,100,230347
1547,100,230447
1548,100,230553
1549,100,230743
1550,100,231045
1551,100,231211
1552,100,231432
1553,100,231614
1554,100,231714
1555,100,231803
1556,100,231878
1557,100,231992
1558,100,232230
1559,100,232481
1560,100,232590
1561,100,232712
1562,100,232844
1563,100,232935
1564,100,233188
1565,100,233473
1566,100,233691
1567,100,233981
1568,100,234281
1569,100,234506
1570,100,234672
1571,100,234871
1572,100,235077
1573,100,235281
1574,100,235472
1575,100,235641
1576,100,235785
1577,100,236068
1578,-10,236212
1579,100,236314
1580,100,236363
1581,100,236475
1582,100,236685
1583,100,236876
1584,100,236977
1585,100,237092
1586,100,237308
1587,100,237518
1588,100,237821
1589,100,237943
1590,100,238046
1591,100,238229
1592,100,238429
1593,100,238593
1594,100,238872
1595,100,239088
1596,100,239216
1597,100,239320
1598,100,239500
1599,-10,239719
1600,100,239874
1601,100,240143
1602,100,240199
1603,100,240467
1604,100,240661
1605,100,240748
1606,100,240834
1607,100,241046
1608,100,241193
1609,100,241288
1610,100,241372
1611,100,241485
1612,100,241591
1613,100,241814
1614,100,241978
1615,100,242148
1616,100,242251
1617,100,242388
1618,100,242492
1619,100,242530
1620,100,242748
1621,100,242875
1622,100,242969
1623,100,243263
1624,100,243380
1625,100,243487
1626,100,243569
1627,100,243677
1628,100,243868
1629,100,243924
1630,100,244220
1631,100,244498
1632,100,244595
1633,100,244821
1634,100,244956
1635,-10,245114
1636,100,245344
1637,100,245449
1638,100,245530
1639,100,245607
1640,100,245818
1641,100,245998
1642,100,246085
1643,100,246353
1644,100,246524
1645,100,246840
1646,100,247028
1647,100,247216
1648,100,247494
1649,100,247589
1650,100,247695
1651,100,247905
1652,100,248015
1653,100,248081
1654,100,248125
1655,100,248246
1656,100,248350
1657,100,248554
1658,100,248713
1659,100,249019
1660,100,249143
1661,100,249325
1662,100,249457
1663,100,249590
1664,-10,249903
1665,100,250088
1666,100,250194
1667,100,250361
1668,100,250596
1669,100,250715
1670,100,250831
1671,100,251130
1672,100,251322
1673,100,251413
1674,-10,251677
1675,100,251895
1676,100,251924
1677,100,252212
1678,100,252401
1679,100,252709
1680,100,252806
1681,100,253097
1682,100,253184
1683,100,253470
1684,100,253681
1685,-10,253930
1686,100,254012
1687,100,254064
1688,100,254267
1689,100,254432
1690,100,254642
1691,100,254746
1692,100,254869
1693,100,254915
1694,100,255099
1695,100,255298
1696,100,255414
1697,100,255598
1698,100,255834
1699,100,256075
1700,100,256100
1701,100,256279
1702,100,256334
1703,100,256461
1704,100,256525
1705,100,256636
1706,100,256753
1707,100,256849
1708,100,256953
1709,100,257148
1710,100,257300
1711,100,257471
1712,100,257562
1713,100,257743
1714,100,257884
1715,100,258079
1716,-10,258150
1717,100,258408
1718,100,258617
1719,-10,258811
1720,100,258969
1721,100,259083
1722,100,259179
1723,100,259262
1724,-10,259360
1725,100,259816
1726,100,259974
1727,100,260066
1728,100,260185
1729,100,260359
1730,100,260599
1731,100,260600
1732,100,260840
1733,100,261153
1734,-10,261211
1735,100,261398
1736,100,261715
1737,100,261794
1738,100,261985
1739,100,262096
1740,100,262372
1741,100,262533
1742,100,262651
1743,100,262795
1744,100,262958
1745,100,263047
1746,100,263163
1747,100,263189
1748,100,263488
1749,100,263662
1750,100,263712
1751,100,264007
1752,100,264317
1753,100,264409
1754,100,264465
1755,-10,264732
1756,100,264964
1757,100,265203
1758,100,265292
1759,100,265473
1760,100,265575
1761,100,265774
1762,100,265898
1763,100,265951
1764,100,266250
1765,100,266381
1766,100,266604
1767,100,266686
1768,100,266869
1769,100,267049
1770,100,267140
1771,100,267265
1772,-10,267449
1773,100,267648
1774,100,267686
1775,100,267856
1776,100,267925
1777,100,267966
1778,100,268041
1779,100,268131
1780,100,268327
1781,100,268518
1782,-10,268632
1783,100,268921
1784,100,269053
1785,100,269234
1786,100,269328
1787,100,269367
1788,100,269442
1789,100,269629
1790,-10,269903
1791,100,270095
1792,100,270312
1793,100,270486
1794,100,270616
1795,100,270899
1796,100,271126
1797,100,271409
1798,100,271602
1799,100,271882
1800,100,272119
1801,100,272192
1802,100,272301
1803,100,272424
1804,100,272680
1805,100,272793
1806,-10,272945
1807,100,273133
1808,100,273391
1809,100,273582
1810,100,273812
1811,100,273869
1812,100,273955
1813,100,274090
1814,100,274245
1815,100,274484
1816,100,274652
1817,100,274855
1818,100,275068
1819,100,275242
1820,100,275455
1821,100,275675
1822,100,275727
1823,100,275979
1824,100,276066
1825,100,276279
1826,100,276497
1827,100,276796
1828,100,276892
1829,100,277199
1830,100,277451
1831,-10,277770
1832,100,277916
1833,100,278116
1834,100,278329
1835,100,278634
1836,100,278891
1837,-10,278985
1838,100,279077
1839,100,279133
1840,100,279235
1841,100,279341
1842,100,279513
1843,100,279549
1844,100,279682
1845,100,279857
1846,100,279957
1847,100,280239
1848,100,280508
1849,100,280789
1850,100,280921
1851,100,280951
1852,100,281011
1853,100,281112
1854,100,281332
1855,100,281610
1856,100,281928
1857,100,282152
1858,100,282365
1859,100,282562
