episode,scores,steps
318,-10,19360
319,-10,19394
320,-10,19462
321,-10,19512
322,-10,19575
323,-10,19637
324,-10,19699
325,-10,19758
326,-10,19816
327,-10,19848
328,-10,19909
329,-10,19975
330,-10,20051
331,-10,20118
332,-10,20150
333,-10,20209
334,-10,20245
335,-10,20301
336,100,20311
337,-10,20417
338,-10,20482
339,-10,20513
340,-10,20592
341,-10,20654
342,-10,20713
343,100,20714
344,-10,20787
345,100,20788
346,-10,20857
347,-10,20916
348,-10,20979
349,100,20980
350,-10,21012
351,-10,21075
352,-10,21108
353,-10,21168
354,-10,21232
355,100,21233
356,-10,21307
357,-10,21378
358,-10,21437
359,-10,21497
360,-10,21555
361,-10,21622
362,-10,21680
363,-10,21757
364,-10,21822
365,-10,21887
366,-10,21947
367,100,21992
368,-10,22026
369,-10,22088
370,-10,22145
371,-10,22207
372,-10,22282
373,-10,22350
374,100,22351
375,-10,22412
376,-10,22475
377,-10,22542
378,-10,22628
379,-10,22694
380,100,22695
381,-10,22765
382,-10,22832
383,-10,22890
384,-10,22948
385,100,22949
386,-10,23015
387,-10,23078
388,-10,23157
389,-10,23234
390,-10,23291
391,100,23292
392,-10,23353
393,-10,23424
394,-10,23495
395,-10,23556
396,-10,23617
397,-10,23686
398,-10,23754
399,-10,23793
400,-10,23831
401,-10,23894
402,-10,23948
403,100,23949
404,-10,24009
405,100,24010
406,-10,24078
407,-10,24147
408,-10,24202
409,-10,24276
410,-10,24360
411,-10,24391
412,-10,24452
413,-10,24514
414,-10,24577
415,-10,24627
416,-10,24661
417,100,24662
418,-10,24723
419,-10,24758
420,-10,24789
421,-10,24850
422,-10,24925
423,100,24964
424,-10,25034
425,-10,25108
426,100,25144
427,-10,25206
428,-10,25263
429,-10,25348
430,-10,25394
431,-10,25463
432,-10,25521
433,-10,25576
434,100,25613
435,-10,25673
436,-10,25732
437,-10,25790
438,-10,25847
439,-10,25906
440,-10,25940
441,-10,25978
442,100,26021
443,-10,26082
444,-10,26172
445,-10,26240
446,-10,26301
447,-10,26371
448,100,26593
449,-10,26622
450,100,26632
451,-10,26695
452,-10,26765
453,100,26768
454,-10,26838
455,-10,26883
456,-10,26944
457,100,26945
458,-10,27009
459,-10,27099
460,-10,27160
461,-10,27217
462,100,27266
463,-10,27329
464,-10,27419
465,-10,27459
466,-10,27519
467,-10,27590
468,-10,27687
469,100,27692
470,100,27695
471,-10,27755
472,-10,27836
473,-10,27891
474,100,27903
475,-10,27966
476,-10,28037
477,-10,28102
478,-10,28169
479,-10,28211
480,100,28212
481,-10,28246
482,-10,28310
483,-10,28373
484,-10,28435
485,-10,28481
486,-10,28545
487,100,28546
488,-10,28583
489,-10,28644
490,-10,28706
491,-10,28774
492,-10,28845
493,-10,28882
494,-10,29117
495,-10,29189
496,100,29190
497,-10,29248
498,-10,29312
499,-10,29387
500,-10,29455
501,-10,29515
502,-10,29552
503,-10,29617
504,-10,29688
505,-10,29856
506,-10,29942
507,-10,29978
508,-10,30044
509,-10,30178
510,-10,30235
511,-10,30301
512,-10,30342
513,-10,30401
514,-10,30476
515,-10,30544
516,-10,30608
517,-10,30674
518,-10,30762
519,-10,30843
520,-10,30903
521,-10,30947
522,100,30948
523,-10,31009
524,-10,31071
525,-10,31131
526,-10,31189
527,-10,31262
528,100,31263
529,-10,31369
530,-10,31429
531,-10,31519
532,-10,31584
533,-10,31652
534,-10,31711
535,100,31712
536,-10,31802
537,-10,31845
538,-10,31939
539,-10,32002
540,-10,32097
541,-10,32157
542,-10,32224
543,-10,32287
544,-10,32356
545,-10,32387
546,-10,32458
547,-10,32505
548,-10,32539
549,-10,32606
550,-10,32668
551,-10,32730
552,-10,32782
553,-10,32842
554,-10,32905
555,-10,32967
556,100,32971
557,-10,33004
558,-10,33072
559,-10,33128
560,-10,33300
561,-10,33362
562,-10,33422
563,-10,33486
564,-10,33551
565,-10,33611
566,-10,33868
567,100,33873
568,-10,33929
569,-10,33996
570,-10,34065
571,-10,34099
572,-10,34164
573,-10,34227
574,-10,34308
575,-10,34367
576,100,34368
577,-10,34472
578,100,34473
579,-10,34637
580,-10,34707
581,-10,34812
582,100,34926
583,-10,35017
584,-10,35156
585,-10,35221
586,-10,35273
587,-10,35331
588,-10,35453
589,100,35672
590,-10,35759
591,-10,35829
592,100,35916
593,-10,35976
594,100,35977
595,100,35978
596,-10,36056
597,-10,36116
598,-10,36380
599,-10,36448
600,-10,36507
601,-10,36596
602,100,36597
603,-10,36855
604,-10,36925
605,-10,36982
606,100,37068
607,100,37186
608,100,37229
609,-10,37281
610,100,37282
611,-10,37345
612,100,37430
613,100,37436
614,-10,37537
615,-10,37628
616,-10,37721
617,-10,37782
618,100,37811
619,-10,37865
620,-10,37929
621,-10,37994
622,-10,38054
623,-10,38110
624,-10,38177
625,100,38178
626,-10,38239
627,-10,38402
628,-10,38498
629,-10,38556
630,-10,38805
631,-10,38893
632,-10,38992
633,-10,39080
634,-10,39226
635,-10,39318
636,-10,39355
637,100,39392
638,100,39427
639,-10,39639
640,-10,39743
641,-10,39932
642,-10,40017
643,-10,40082
644,-10,40176
645,-10,40237
646,-10,40297
647,100,40423
648,-10,40512
649,-10,40610
650,-10,40661
651,-10,40742
652,-10,41210
653,-10,41457
654,100,41491
655,-10,41549
656,100,41639
657,100,41894
658,-10,42141
659,100,42510
660,-10,42592
661,-10,42751
662,-10,42959
663,-10,43151
664,-10,43233
665,-10,43422
666,100,43423
667,100,43823
668,-10,43976
669,-10,44037
670,-10,44357
671,100,44359
672,100,44401
673,-10,44710
674,-10,44756
675,-10,44852
676,-10,45196
677,-10,45279
678,-10,45341
679,-10,45397
680,-10,45455
681,-10,45536
682,-10,45594
683,100,45695
684,-10,45754
685,100,45910
686,-10,46058
687,100,46282
688,-10,46338
689,100,46470
690,-10,46558
691,100,46773
692,-10,47186
693,-10,47510
694,-10,47593
695,100,47738
696,-10,47802
697,100,47894
698,100,47895
699,-10,47954
700,-10,48036
701,-10,48124
702,-10,48209
703,-10,48263
704,100,48409
705,100,48469
706,100,48607
707,100,48608
708,-10,48795
709,100,48860
710,100,48895
711,-10,49273
712,100,49401
713,-10,49459
714,-10,49541
715,-10,49627
716,100,49628
717,100,49722
718,-10,49812
719,-10,49881
720,-10,50056
721,-10,50245
722,-10,50745
723,-10,50910
724,100,51306
725,-10,51359
726,-10,51422
727,-10,51485
728,100,51486
729,-10,51631
730,-10,51716
731,-10,51953
732,-10,52195
733,100,52259
734,100,52265
735,100,52330
736,-10,52423
737,-10,52819
738,-10,53018
739,-10,53115
740,-10,53258
741,-10,53321
742,-10,53411
743,100,53412
744,-10,53841
745,-10,53896
746,-10,53996
747,-10,54055
748,-10,54119
749,-10,54203
750,-10,54292
751,100,54463
752,-10,54546
753,-10,54606
754,-10,54700
755,100,54904
756,-10,55171
757,-10,55254
758,100,55299
759,100,55300
760,100,55361
761,100,55362
762,-10,55466
763,-10,55521
764,100,55607
765,-10,55695
766,-10,55784
767,100,55823
768,-10,55878
769,-10,56063
770,-10,56160
771,-10,56351
772,-10,56409
773,100,56487
774,100,56559
775,-10,56849
776,-10,56909
777,100,56964
778,100,56995
779,-10,57049
780,100,57174
781,-10,57369
782,-10,57455
783,-10,57553
784,-10,57664
785,-10,57722
786,-10,57780
787,-10,57865
788,100,58060
789,-10,58154
790,-10,58216
791,-10,58380
792,100,58617
793,100,58618
794,-10,58725
795,-10,58785
796,-10,58958
797,100,59029
798,-10,59126
799,-10,59227
800,-10,59316
801,100,59317
802,-10,59402
803,-10,59576
804,-10,59678
805,100,59715
806,100,59835
807,-10,59935
808,100,59936
809,-10,60413
810,100,60469
811,100,60572
812,100,60818
813,-10,60907
814,-10,61005
815,100,61056
816,-10,61136
817,100,61152
818,-10,61245
819,-10,61339
820,100,61388
821,-10,61488
822,-10,61552
823,100,61618
824,-10,61706
825,-10,61765
826,100,61804
827,100,61805
828,-10,61897
829,-10,61995
830,-10,62274
831,-10,62341
832,-10,62442
833,100,62488
834,-10,62577
835,-10,62670
836,-10,62774
837,100,62775
838,-10,62879
839,-10,62932
840,-10,63028
841,-10,63117
842,-10,63213
843,100,63285
844,-10,63378
845,100,63391
846,-10,63484
847,-10,63573
848,-10,63672
849,-10,63770
850,-10,63953
851,-10,64120
852,-10,64183
853,100,64185
854,-10,64291
855,-10,64388
856,-10,64564
857,100,64692
858,-10,64744
859,-10,64809
860,-10,64906
861,-10,65000
862,100,65008
863,-10,65127
864,-10,65229
865,100,65230
866,-10,65497
867,-10,65593
868,-10,65693
869,-10,65787
870,-10,65884
871,-10,65986
872,-10,66067
873,-10,66155
874,-10,66248
875,100,66376
876,100,66420
877,-10,66514
878,-10,66624
879,-10,66681
880,-10,66779
881,-10,66896
882,100,66897
883,-10,66981
884,-10,67080
885,-10,67140
886,-10,67241
887,-10,67340
888,-10,67430
889,-10,67488
890,-10,67582
891,100,67654
892,-10,67743
893,-10,67858
894,-10,67949
895,-10,68039
896,-10,68246
897,100,68579
898,-10,68683
899,-10,68747
900,-10,68848
901,-10,68885
902,100,68949
903,-10,69049
904,-10,69143
905,-10,69246
906,100,69252
907,-10,69348
908,-10,69397
909,100,69412
910,100,69609
911,-10,69716
912,100,69800
913,100,70019
914,100,70193
915,100,70312
916,-10,70394
917,-10,70486
918,100,70520
919,-10,70613
920,-10,70712
921,100,70713
922,100,71062
923,100,71135
924,-10,71244
925,-10,71447
926,-10,71536
927,-10,71632
928,-10,71696
929,100,71773
930,100,71775
931,-10,71864
932,-10,71959
933,100,72101
934,-10,72206
935,100,72388
936,-10,72442
937,-10,72541
938,-10,72644
939,-10,72703
940,-10,72785
941,-10,72881
942,-10,72982
943,-10,73174
944,-10,73325
945,-10,73413
946,-10,73508
947,-10,73601
948,-10,73703
949,-10,73762
950,-10,73872
951,-10,73956
952,100,74002
953,-10,74212
954,-10,74303
955,-10,74405
956,-10,74493
957,-10,74582
958,-10,74681
959,-10,74761
960,-10,74858
961,-10,74950
962,-10,75050
963,-10,75141
964,-10,75234
965,-10,75299
966,100,75340
967,-10,75442
968,100,75517
969,-10,75717
970,100,75828
971,100,75915
972,-10,76015
973,-10,76106
974,-10,76198
975,-10,76252
976,-10,76342
977,-10,76432
978,-10,76534
979,-10,76628
980,-10,76732
981,-10,76838
982,-10,76934
983,-10,77029
984,-10,77125
985,100,77210
986,-10,77307
987,-10,77487
988,-10,77571
989,-10,77672
990,-10,77729
991,-10,77828
992,100,77882
993,-10,77984
994,-10,78082
995,-10,78172
996,-10,78261
997,-10,78360
998,-10,78420
999,100,78421
1000,-10,78601
1001,-10,78704
1002,-10,78810
1003,-10,78863
1004,100,78864
1005,-10,78953
1006,100,78960
1007,-10,79333
1008,-10,79456
1009,-10,79874
1010,-10,79935
1011,-10,80026
1012,-10,80274
1013,-10,80367
1014,-10,80470
1015,-10,80572
1016,-10,80674
1017,-10,80733
1018,-10,80842
1019,-10,80935
1020,-10,81109
1021,-10,81206
1022,-10,81476
1023,-10,81564
1024,-10,81659
1025,-10,81722
1026,100,81777
1027,-10,81868
1028,-10,81927
1029,-10,82033
1030,-10,82133
1031,100,82134
1032,-10,82247
1033,100,82286
1034,-10,82370
1035,-10,82449
1036,-10,82624
1037,-10,82709
1038,100,82840
1039,-10,82940
1040,100,82941
1041,-10,82996
1042,100,83068
1043,-10,83159
1044,-10,83253
1045,-10,83354
1046,100,83452
1047,-10,83952
1048,-10,84048
1049,-10,84141
1050,-10,84249
1051,-10,84349
1052,-10,84613
1053,-10,84707
1054,-10,84807
1055,100,84854
1056,-10,84947
1057,100,84948
1058,100,85049
1059,-10,85135
1060,-10,85227
1061,-10,85329
1062,-10,85421
1063,-10,85504
1064,100,85592
1065,100,85672
1066,-10,85835
1067,-10,85920
1068,-10,86011
1069,-10,86105
1070,-10,86200
1071,-10,86290
1072,-10,86403
1073,-10,86779
1074,-10,86955
1075,-10,87011
1076,-10,87102
1077,-10,87183
1078,100,87239
1079,100,87306
1080,100,87529
1081,-10,87704
1082,100,87760
1083,-10,87824
1084,-10,88030
1085,-10,88123
1086,-10,88180
1087,100,88256
1088,-10,88349
1089,-10,88617
1090,-10,88712
1091,-10,88794
1092,-10,88882
1093,-10,88971
1094,-10,89123
1095,100,89330
1096,-10,89426
1097,-10,89483
1098,-10,89579
1099,100,89586
1100,-10,89678
1101,-10,89840
1102,100,89841
1103,100,89848
1104,-10,89942
1105,-10,90036
1106,-10,90200
1107,-10,90293
1108,100,90294
1109,-10,90402
1110,-10,90500
1111,-10,90601
1112,-10,90698
1113,-10,90888
1114,-10,90979
1115,-10,91070
1116,100,91107
1117,-10,91196
1118,-10,91291
1119,100,91472
1120,-10,91588
1121,-10,91673
1122,-10,91771
1123,-10,91867
1124,100,91898
1125,-10,91994
1126,-10,92047
1127,-10,92134
1128,-10,92310
1129,-10,92517
1130,-10,92607
1131,-10,92697
1132,-10,92876
1133,-10,92976
1134,-10,93084
1135,-10,93178
1136,-10,93285
1137,100,93375
1138,-10,93535
1139,-10,93625
1140,-10,93714
1141,100,93718
1142,-10,93804
1143,-10,93866
1144,-10,93920
1145,-10,94003
1146,-10,94060
1147,100,94185
1148,-10,94276
1149,-10,94366
1150,-10,94528
1151,-10,94575
1152,-10,94637
1153,100,94646
1154,100,94647
1155,-10,94700
1156,-10,94754
1157,-10,94848
1158,-10,94905
1159,-10,94959
1160,-10,95144
1161,100,95223
1162,-10,95286
1163,-10,95493
1164,100,95501
1165,100,95742
1166,100,95743
1167,-10,95830
1168,100,95866
1169,-10,95935
1170,100,95936
1171,100,95990
1172,-10,96091
1173,-10,96345
1174,-10,96542
1175,-10,96644
1176,100,96645
1177,-10,96752
1178,-10,96858
1179,100,96920
1180,100,96928
1181,-10,97020
1182,-10,97100
1183,-10,97176
1184,-10,97428
1185,-10,97527
1186,-10,97718
1187,100,97830
1188,-10,97928
1189,100,97929
1190,-10,98037
1191,100,98107
1192,-10,98199
1193,-10,98313
1194,-10,98396
1195,-10,98491
1196,-10,98661
1197,100,98662
1198,-10,98765
1199,-10,98862
1200,100,98867
1201,-10,98982
1202,-10,99075
1203,-10,99145
1204,-10,99203
1205,-10,99378
1206,-10,99432
1207,-10,99494
1208,100,99532
1209,-10,99711
1210,100,99780
1211,-10,99871
1212,-10,100064
1213,-10,100123
1214,-10,100188
1215,-10,100278
1216,100,100435
1217,-10,100536
1218,100,100618
1219,-10,100717
1220,-10,100809
1221,100,100840
1222,-10,100940
1223,-10,100997
1224,-10,101198
1225,-10,101294
1226,-10,101352
1227,-10,101446
1228,100,101502
1229,-10,101560
1230,-10,101813
1231,100,101814
1232,100,101817
1233,-10,102029
1234,-10,102118
1235,-10,102216
1236,100,102303
1237,-10,102364
1238,-10,102464
1239,-10,102526
1240,100,102527
1241,-10,102624
1242,-10,102674
1243,-10,102837
1244,-10,102898
1245,-10,102985
1246,-10,103073
1247,-10,103170
1248,100,103224
1249,-10,103392
1250,100,103394
1251,-10,103448
1252,-10,103558
1253,-10,103726
1254,100,103797
1255,100,103839
1256,-10,103893
1257,-10,104097
1258,-10,104204
1259,-10,104279
1260,100,104323
1261,-10,104420
1262,-10,104511
1263,100,104570
1264,-10,104623
1265,-10,104684
1266,100,104722
1267,-10,104785
1268,-10,104942
1269,100,105089
1270,100,105314
1271,-10,105423
1272,-10,105514
1273,-10,105572
1274,-10,105629
1275,100,105688
1276,-10,105775
1277,-10,105835
1278,-10,105928
1279,100,106070
1280,-10,106173
1281,-10,106229
1282,-10,106295
1283,-10,106391
1284,-10,106476
1285,-10,106537
1286,-10,106635
1287,-10,106690
1288,-10,106776
1289,-10,106877
1290,-10,106984
1291,100,107252
1292,100,107307
1293,-10,107430
1294,-10,107533
1295,-10,107721
1296,-10,107814
1297,-10,107909
1298,-10,107997
1299,-10,108056
1300,100,108155
1301,-10,108254
1302,-10,108316
1303,-10,108408
1304,-10,108513
1305,-10,108609
1306,100,108656
1307,-10,108722
1308,-10,108820
1309,100,109257
1310,-10,109355
1311,-10,109559
1312,-10,109660
1313,-10,109845
1314,-10,109924
1315,-10,110020
1316,-10,110084
1317,-10,110181
1318,-10,110278
1319,100,110315
1320,-10,110404
1321,-10,110489
1322,100,110490
1323,-10,110581
1324,100,110609
1325,100,110610
1326,-10,110674
1327,-10,110751
1328,100,110752
1329,-10,110845
1330,-10,110903
1331,-10,110965
1332,-10,111123
1333,100,111250
1334,-10,111432
1335,-10,111490
1336,-10,111604
1337,-10,111773
1338,-10,111836
1339,-10,111920
1340,-10,111986
1341,100,112048
1342,-10,112136
1343,-10,112229
1344,100,112286
1345,100,112518
1346,-10,112611
1347,-10,112699
1348,-10,112862
1349,-10,112969
1350,-10,113072
1351,-10,113302
1352,-10,113382
1353,-10,113479
1354,100,113480
1355,-10,113529
1356,100,113532
1357,-10,113702
1358,100,113703
1359,-10,113804
1360,-10,113855
1361,-10,113918
1362,100,113980
1363,100,114061
1364,-10,114561
1365,100,114562
1366,-10,114651
1367,-10,114736
1368,-10,114785
1369,-10,114847
1370,-10,114912
1371,-10,114988
1372,-10,115088
1373,100,115096
1374,100,115129
1375,-10,115316
1376,-10,115470
1377,-10,115559
1378,-10,115616
1379,-10,115675
1380,100,115719
1381,-10,115795
1382,-10,115991
1383,-10,116066
1384,100,116289
1385,100,116363
1386,100,116634
1387,-10,116691
1388,100,116761
1389,-10,116825
1390,-10,116875
1391,-10,116931
1392,100,116976
1393,100,117083
1394,-10,117168
1395,-10,117328
1396,-10,117393
1397,-10,117490
1398,-10,117697
1399,100,117708
1400,-10,118058
1401,-10,118134
1402,-10,118180
1403,-10,118250
1404,-10,118386
1405,-10,118456
1406,-10,118557
1407,100,118759
1408,100,118821
1409,-10,118989
1410,100,118996
1411,-10,119070
1412,100,119356
1413,-10,119421
1414,100,119586
1415,100,119587
1416,-10,119658
1417,-10,119745
1418,-10,119799
1419,-10,119957
1420,-10,120006
1421,100,120080
1422,-10,120225
1423,-10,120381
1424,-10,120681
1425,100,120723
1426,100,120772
1427,100,120812
1428,100,120866
1429,100,120946
1430,100,120947
1431,-10,121031
1432,-10,121216
1433,100,121334
1434,-10,121410
1435,-10,121601
1436,100,121653
1437,100,121654
1438,-10,121721
1439,-10,121801
1440,-10,121881
1441,-10,121937
1442,-10,122048
1443,-10,122108
1444,-10,122237
1445,-10,122413
1446,100,122508
1447,100,122592
1448,-10,122644
1449,-10,122709
1450,100,123069
1451,-10,123113
1452,-10,123190
1453,100,123197
1454,-10,123455
1455,-10,123741
1456,-10,123810
1457,-10,123873
1458,-10,124061
1459,100,124062
1460,100,124111
1461,-10,124218
1462,-10,124437
1463,-10,124512
1464,-10,124549
1465,-10,124705
1466,-10,124807
1467,-10,124940
1468,-10,125083
1469,-10,125155
1470,-10,125367
1471,-10,125867
1472,100,125914
1473,-10,125959
1474,-10,126140
1475,-10,126464
1476,-10,126567
1477,100,126630
1478,-10,126873
1479,-10,126975
1480,-10,127048
1481,-10,127272
1482,-10,127348
1483,-10,127511
1484,-10,127556
1485,-10,127856
1486,-10,128024
1487,-10,128095
1488,-10,128353
1489,-10,128420
1490,-10,128508
1491,-10,128816
1492,-10,129011
1493,-10,129154
1494,-10,129253
1495,-10,129422
1496,-10,129519
1497,-10,129781
1498,100,129782
1499,-10,130238
1500,-10,130314
1501,-10,130384
1502,-10,130474
1503,-10,130574
1504,-10,130745
1505,-10,130847
1506,-10,130981
1507,-10,131040
1508,-10,131204
1509,-10,131264
1510,-10,131396
1511,-10,131467
1512,-10,131556
1513,-10,131773
1514,-10,131865
1515,-10,132116
1516,-10,132266
1517,-10,132364
1518,-10,132609
1519,-10,132913
1520,100,132957
1521,-10,133147
1522,-10,133241
1523,-10,133339
1524,100,133372
1525,-10,133488
1526,-10,133773
1527,-10,133910
1528,-10,134001
1529,100,134119
1530,100,134455
1531,-10,134548
1532,-10,134629
1533,100,134630
1534,-10,135018
1535,-10,135213
1536,-10,135312
1537,-10,135395
1538,-10,135707
1539,-10,135894
1540,-10,136204
1541,-10,136279
1542,-10,136540
1543,100,136719
1544,100,136788
1545,-10,137190
1546,-10,137277
1547,-10,137370
1548,-10,137472
1549,-10,137562
1550,100,137673
1551,-10,137936
1552,-10,138169
1553,-10,138337
1554,100,138396
1555,-10,138499
1556,-10,138999
1557,-10,139090
1558,-10,139177
1559,-10,139256
1560,100,139466
1561,-10,139668
1562,-10,139822
1563,-10,139910
1564,-10,140122
1565,100,140423
1566,100,140424
1567,-10,140513
1568,-10,140703
1569,-10,140788
1570,-10,140991
1571,100,141070
1572,-10,141494
1573,-10,141777
1574,100,141996
1575,100,142004
1576,-10,142091
1577,100,142414
1578,-10,142621
1579,-10,142671
1580,-10,142737
1581,-10,142970
1582,100,143160
1583,100,143556
1584,-10,143892
1585,-10,144240
1586,-10,144448
1587,100,144449
1588,-10,144540
1589,-10,144640
1590,-10,144734
1591,-10,144821
1592,-10,145013
1593,100,145364
1594,-10,145578
1595,-10,145665
1596,100,145746
1597,100,145747
1598,100,146051
1599,-10,146551
1600,100,146895
1601,100,147255
1602,-10,147755
1603,-10,147844
1604,100,147852
1605,-10,148352
1606,100,148563
1607,-10,148648
1608,100,148683
1609,-10,148882
1610,-10,149091
1611,-10,149175
1612,100,149369
1613,100,149437
1614,-10,149660
1615,-10,150160
1616,100,150378
1617,100,150510
1618,100,150835
1619,-10,151335
1620,100,151503
1621,100,151713
1622,-10,152077
1623,-10,152577
1624,100,152674
1625,100,152675
1626,-10,152753
1627,-10,152988
1628,-10,153171
1629,100,153269
1630,100,153611
1631,100,153673
1632,-10,153765
1633,100,153955
1634,100,154033
1635,100,154374
1636,100,154413
1637,100,154870
1638,-10,155370
1639,100,155554
1640,100,155612
1641,100,155663
1642,-10,156163
1643,100,156377
1644,100,156453
1645,100,156573
1646,-10,157073
1647,-10,157573
1648,100,158046
1649,-10,158546
1650,100,158861
1651,100,159060
1652,100,159132
1653,-10,159632
1654,100,159717
1655,100,159723
1656,100,159907
1657,100,160266
1658,100,160313
1659,100,160314
1660,100,160348
1661,100,160440
1662,100,160644
1663,100,160867
1664,100,161043
1665,100,161099
1666,100,161315
1667,100,161316
1668,100,161534
1669,100,161866
1670,100,162101
1671,100,162179
1672,100,162298
1673,100,162532
1674,100,162733
1675,100,163137
1676,100,163171
1677,-10,163671
1678,100,163840
1679,100,164045
1680,100,164046
1681,100,164490
1682,-10,164990
1683,100,165329
1684,-10,165528
1685,-10,166028
1686,100,166204
1687,100,166205
1688,100,166609
1689,100,166786
1690,100,166872
1691,100,167332
1692,100,167333
1693,100,167538
1694,100,167551
1695,100,167629
1696,100,167847
1697,100,168233
1698,100,168397
1699,-10,168897
1700,100,169091
1701,100,169446
1702,100,169508
1703,100,169689
1704,-10,170189
1705,100,170401
1706,100,170528
1707,100,170733
1708,100,171052
1709,-10,171552
