episode,scores,steps
0,-10,500
1,-10,775
2,-10,1036
3,-10,1115
4,-10,1147
5,-10,1186
6,-10,1270
7,-10,1354
8,-10,1386
9,-10,1412
10,-10,1443
11,-10,1495
12,-10,1533
13,-10,1609
14,-10,1728
15,-10,1826
16,-10,1862
17,-10,1904
18,-10,1951
19,-10,1984
20,-10,2022
21,-10,2054
22,-10,2089
23,-10,2128
24,-10,2159
25,-10,2211
26,-10,2274
27,-10,2376
28,-10,2403
29,-10,2435
30,-10,2475
31,-10,2502
32,-10,2563
33,-10,2616
34,-10,2674
35,-10,2704
36,-10,2753
37,-10,2779
38,-10,2806
39,-10,2877
40,-10,2969
41,-10,2994
42,100,3027
43,-10,3090
44,-10,3177
45,-10,3237
46,-10,3271
47,-10,3351
48,-10,3394
49,-10,3502
50,-10,3534
51,-10,3569
52,-10,3669
53,-10,3762
54,-10,3845
55,-10,3876
56,-10,3908
57,-10,4009
58,100,4062
59,-10,4162
60,-10,4202
61,-10,4333
62,-10,4380
63,100,4436
64,-10,4542
65,-10,4601
66,-10,4665
67,-10,4765
68,-10,4802
69,-10,4836
70,100,4887
71,-10,4931
72,-10,4971
73,-10,5141
74,-10,5187
75,-10,5231
76,-10,5354
77,-10,5416
78,-10,5507
79,-10,5557
80,-10,5601
81,-10,5636
82,-10,5745
83,-10,5776
84,-10,5812
85,-10,5929
86,-10,5980
87,-10,6012
88,-10,6055
89,-10,6173
90,-10,6289
91,-10,6325
92,-10,6356
93,-10,6515
94,-10,6553
95,100,6567
96,-10,6605
97,-10,6699
98,-10,6760
99,-10,6806
100,100,6872
101,-10,6915
102,-10,6953
103,100,6995
104,-10,7055
105,-10,7103
106,-10,7170
107,-10,7228
108,-10,7340
109,-10,7369
110,-10,7404
111,-10,7499
112,-10,7606
113,-10,7730
114,-10,7804
115,-10,7848
116,-10,7883
117,-10,8003
118,-10,8116
119,-10,8163
120,-10,8305
121,-10,8374
122,-10,8413
123,-10,8454
124,-10,8495
125,-10,8528
126,-10,8574
127,-10,8603
128,-10,8648
129,-10,8808
130,-10,8906
131,-10,8953
132,-10,8993
133,-10,9104
134,100,9161
135,-10,9206
136,-10,9234
137,-10,9272
138,-10,9307
139,-10,9336
140,-10,9405
141,-10,9507
142,-10,9545
143,-10,9585
144,100,9639
145,-10,9719
146,-10,9752
147,-10,10006
148,-10,10104
149,-10,10141
150,-10,10244
151,-10,10344
152,-10,10460
153,-10,10576
154,-10,10635
155,-10,10775
156,-10,10822
157,-10,10873
158,-10,10912
159,-10,10945
160,-10,11010
161,-10,11046
162,-10,11079
163,-10,11173
164,-10,11209
165,100,11297
166,-10,11330
167,-10,11362
168,-10,11389
169,-10,11426
170,-10,11506
171,-10,11609
172,-10,11645
173,-10,11755
174,-10,11857
175,100,11892
176,-10,12088
177,-10,12192
178,-10,12233
179,-10,12276
180,-10,12381
181,-10,12487
182,-10,12820
183,-10,12863
184,-10,12905
185,-10,12942
186,-10,13039
187,-10,13160
188,-10,13205
189,-10,13233
190,-10,13272
191,100,13405
192,-10,13446
193,-10,13557
194,-10,13604
195,-10,13645
196,-10,13733
197,-10,13762
198,-10,13860
199,-10,13897
200,-10,13924
201,-10,14001
202,-10,14212
203,-10,14247
204,-10,14353
205,-10,14385
206,100,14479
207,-10,14568
208,-10,14666
209,-10,14773
210,-10,14888
211,-10,14917
212,-10,14952
213,-10,14993
214,100,15185
215,-10,15276
216,-10,15310
217,-10,15419
218,-10,15510
219,-10,15537
220,-10,15625
221,-10,15670
222,-10,15719
223,-10,15761
224,-10,15808
225,-10,15938
226,-10,16119
227,-10,16398
228,-10,16429
229,-10,16469
230,-10,16548
231,-10,16846
232,-10,16970
233,-10,17107
234,-10,17147
235,-10,17184
236,-10,17439
237,-10,17611
238,-10,17643
239,-10,17806
240,100,18011
241,-10,18055
242,-10,18081
243,-10,18118
244,-10,18177
245,-10,18260
246,-10,18284
247,-10,18362
248,-10,18600
249,-10,18690
250,-10,18770
251,-10,18991
252,100,19062
253,-10,19225
254,-10,19574
255,-10,19870
256,-10,19902
257,-10,19995
258,-10,20052
259,-10,20162
260,-10,20463
261,-10,20612
262,-10,20648
263,-10,20925
264,-10,20957
265,100,20982
266,-10,21018
267,100,21058
268,-10,21095
269,100,21278
270,-10,21361
271,-10,21656
272,-10,21698
273,100,21745
274,-10,22039
275,-10,22072
276,-10,22189
277,-10,22212
278,-10,22309
279,100,22358
280,100,22456
281,-10,22492
282,100,22558
283,-10,22594
284,-10,22630
285,-10,22724
286,100,23125
287,100,23244
288,-10,23334
289,-10,23414
290,-10,23462
291,100,23548
292,-10,23580
293,100,23684
294,100,23752
295,-10,23800
296,-10,23898
297,-10,23930
298,100,24209
299,-10,24291
300,-10,24364
301,-10,24452
302,-10,24679
303,100,24748
304,-10,24790
305,100,24977
306,-10,25064
307,-10,25146
308,100,25195
309,100,25218
310,-10,25260
311,100,25315
312,-10,25357
313,100,25383
314,100,25390
315,100,25734
316,100,25783
317,100,25937
318,-10,25979
319,-10,26055
320,-10,26090
321,100,26230
322,-10,26471
323,100,26505
324,-10,26562
325,100,26637
326,-10,26748
327,100,26802
328,-10,26837
329,100,26860
330,-10,26900
331,-10,26997
332,100,27081
333,100,27125
334,-10,27356
335,100,27390
336,100,27735
337,100,27861
338,100,27880
339,100,27921
340,-10,27948
341,100,28147
342,100,28283
343,100,28302
344,100,28347
345,-10,28668
346,100,29033
347,100,29056
348,-10,29113
349,-10,29166
350,100,29184
351,-10,29461
352,100,29488
353,100,29515
354,-10,29544
355,100,29821
356,-10,30193
357,-10,30232
358,100,30256
359,100,30480
360,100,30591
361,100,30623
362,-10,30712
363,100,30757
364,100,30773
365,-10,30798
366,100,30843
367,-10,30882
368,-10,30967
369,-10,31264
370,100,31286
371,100,31590
372,100,31718
373,100,31735
374,100,31752
375,-10,31814
376,-10,31934
377,-10,32007
378,100,32081
379,-10,32350
380,100,32366
381,-10,32403
382,-10,32620
383,-10,32651
384,100,32668
385,-10,32856
386,-10,32911
387,100,32977
388,100,33031
389,100,33075
390,-10,33297
391,100,33342
392,-10,33542
393,-10,33574
394,100,33619
395,-10,33831
396,-10,34069
397,100,34097
398,100,34119
399,-10,34146
400,100,34466
401,-10,34506
402,-10,34815
403,-10,34839
404,100,34862
405,-10,34892
406,-10,35169
407,100,35410
408,100,35434
409,100,35472
410,100,35497
411,-10,35538
412,-10,35581
413,100,35606
414,-10,35637
415,-10,35723
416,-10,35797
417,-10,35836
418,-10,35868
419,-10,35902
420,100,35940
421,-10,36239
422,-10,36281
423,-10,36312
424,-10,36601
425,100,36654
426,-10,36890
427,100,36928
428,-10,36997
429,-10,37022
430,-10,37149
431,-10,37232
432,-10,37431
433,-10,37628
434,-10,37875
435,-10,37906
436,-10,37981
437,100,38009
438,100,38365
439,100,38541
440,100,38567
441,-10,38603
442,-10,38649
443,-10,38817
444,-10,38854
445,-10,38986
446,100,39036
447,100,39080
448,-10,39160
449,-10,39258
450,100,39351
451,100,39370
452,100,39557
453,100,39639
454,100,39673
455,100,39738
456,-10,39769
457,-10,39820
458,-10,39940
459,-10,40008
460,-10,40092
461,100,40355
462,100,40555
463,100,40640
464,-10,40946
465,-10,40972
466,100,41015
467,100,41084
468,-10,41110
469,-10,41431
470,100,41475
471,100,41502
472,100,41554
473,-10,41758
474,100,41797
475,100,41820
476,100,41924
477,-10,42128
478,100,42370
479,100,42397
480,100,42634
481,100,42741
482,100,42772
483,-10,42794
484,-10,42998
485,100,43020
486,-10,43092
487,-10,43113
488,100,43147
489,100,43418
490,100,43458
491,-10,43534
492,100,43641
493,100,43696
494,-10,43802
495,-10,43842
496,100,44015
497,100,44069
498,100,44284
499,100,44447
500,-10,44721
501,100,44774
502,100,44810
503,100,45021
504,-10,45045
505,-10,45273
506,100,45323
507,-10,45360
508,100,45400
509,-10,45701
510,100,45744
511,-10,45781
512,-10,45818
513,100,45870
514,100,45916
515,-10,45958
516,-10,45987
517,100,46054
518,100,46177
519,-10,46311
520,100,46361
521,-10,46556
522,100,46574
523,100,46804
524,100,46844
525,100,46883
526,100,47184
527,-10,47397
528,-10,47446
529,100,47462
530,-10,47546
531,-10,47841
532,100,48036
533,-10,48071
534,-10,48099
535,100,48128
536,100,48170
537,-10,48374
538,-10,48411
539,100,48713
540,100,48777
541,100,48865
542,100,48891
543,-10,48961
544,100,49001
545,100,49093
546,-10,49120
547,100,49348
548,100,49363
549,100,49383
550,100,49465
551,100,49752
552,100,49896
553,100,49979
554,100,50007
555,100,50044
556,-10,50067
557,-10,50143
558,100,50283
559,-10,50320
560,-10,50349
561,100,50458
562,100,50524
563,100,50558
564,-10,50593
565,100,50625
566,-10,50842
567,100,50885
568,100,50900
569,100,50957
570,-10,51280
571,-10,51333
572,-10,51487
573,100,51506
574,-10,51571
575,100,51619
576,100,51707
577,100,51964
578,100,51986
579,-10,52358
580,100,52373
581,100,52540
582,-10,52647
583,-10,52729
584,100,52783
585,100,52844
586,100,52862
587,100,53160
588,-10,53194
589,-10,53263
590,100,53284
591,100,53343
592,-10,53843
593,-10,53877
594,-10,53908
595,100,53927
596,-10,54027
597,-10,54161
598,100,54179
599,-10,54243
600,100,54322
601,-10,54361
602,-10,54421
603,100,54450
604,100,54491
605,-10,54562
606,-10,54596
607,100,54616
608,-10,54694
609,100,54735
610,-10,54783
