episode,scores,steps
433,100,18041
434,100,18054
435,100,18072
436,100,18087
437,100,18121
438,100,18142
439,100,18154
440,-10,18177
441,100,18210
442,100,18223
443,100,18261
444,100,18283
445,-10,18305
446,100,18324
447,-10,18383
448,100,18405
449,100,18440
450,100,18459
451,-10,18534
452,100,18550
453,100,18566
454,100,18584
455,100,18600
456,100,18615
457,-10,18709
458,100,18718
459,100,18736
460,100,18771
461,-10,18849
462,-10,18906
463,100,18924
464,100,18946
465,100,18960
466,100,18981
467,100,19024
468,100,19062
469,100,19074
470,100,19098
471,100,19119
472,100,19147
473,100,19182
474,100,19217
475,100,19245
476,100,19264
477,100,19285
478,100,19293
479,100,19330
480,100,19351
481,100,19393
482,100,19427
483,100,19448
484,100,19467
485,100,19488
486,100,19521
487,100,19541
488,100,19561
489,100,19599
490,100,19625
491,100,19644
492,100,19677
493,100,19684
494,100,19699
495,100,19719
496,100,19736
497,100,19748
498,100,19765
499,100,19780
500,100,19802
501,100,19818
502,-10,19846
503,100,19882
504,100,19924
505,-10,19973
506,100,19991
507,100,20015
508,100,20030
509,100,20064
510,100,20148
511,100,20175
512,100,20194
513,100,20205
514,100,20238
515,100,20242
516,100,20271
517,-10,20290
518,100,20321
519,-10,20331
520,100,20357
521,100,20389
522,-10,20416
523,100,20436
524,100,20467
525,100,20499
526,100,20512
527,100,20551
528,-10,20562
529,100,20578
530,100,20606
531,100,20625
532,100,20653
533,-10,20682
534,100,20714
535,100,20767
536,100,20805
537,100,20832
538,-10,20869
539,100,20886
540,100,20907
541,100,20929
542,100,20959
543,100,20991
544,100,21025
545,100,21056
546,100,21072
547,100,21087
548,100,21134
549,100,21161
550,100,21200
551,100,21216
552,100,21220
553,100,21245
554,-10,21284
555,100,21307
556,100,21349
557,100,21360
558,100,21376
559,100,21402
560,100,21441
561,100,21470
562,100,21496
563,100,21534
564,100,21566
565,100,21594
566,100,21612
567,100,21636
568,100,21648
569,100,21681
570,100,21686
571,100,21739
572,100,21757
573,100,21794
574,100,21812
575,100,21825
576,100,21857
577,100,21863
578,100,21882
579,100,21910
580,100,21937
581,100,21957
582,100,21978
583,100,21990
584,100,21996
585,100,22006
586,100,22024
587,100,22050
588,100,22063
589,100,22080
590,100,22107
591,-10,22139
592,100,22157
593,100,22199
594,100,22219
595,100,22240
596,100,22272
597,100,22291
598,100,22331
599,100,22348
600,100,22361
601,100,22383
602,100,22406
603,100,22410
604,100,22425
605,-10,22453
606,100,22473
607,100,22489
608,100,22511
609,100,22539
610,100,22566
611,100,22579
612,100,22595
613,100,22612
614,100,22628
615,-10,22650
616,100,22669
617,-10,22726
618,100,22764
619,-10,22935
620,100,22950
621,100,22969
622,100,23014
623,100,23041
624,100,23054
625,100,23072
626,-10,23102
627,100,23118
628,100,23144
629,100,23156
630,100,23183
631,100,23209
632,100,23224
633,100,23242
634,100,23267
635,100,23287
636,100,23315
637,100,23335
638,100,23356
639,100,23374
640,100,23390
641,100,23416
642,100,23436
643,-10,23501
644,100,23517
645,100,23534
646,100,23563
647,100,23613
648,100,23629
649,100,23634
650,100,23653
651,100,23666
652,100,23685
653,100,23716
654,100,23736
655,100,23746
656,100,23767
657,100,23784
658,100,23812
659,100,23843
660,100,23872
661,100,23889
662,100,23918
663,100,23945
664,100,23958
665,100,23981
666,100,24008
667,100,24039
668,100,24050
669,100,24073
670,100,24079
671,100,24098
672,100,24129
673,100,24158
674,100,24162
675,100,24195
676,100,24218
677,100,24248
678,100,24275
679,100,24297
680,100,24314
681,100,24330
682,100,24349
683,100,24368
684,100,24387
685,100,24402
686,100,24440
687,100,24460
688,100,24466
689,100,24498
690,100,24527
691,100,24560
692,100,24586
693,100,24621
694,100,24632
695,100,24659
696,100,24678
697,100,24690
698,100,24707
699,100,24713
700,100,24749
701,100,24760
702,100,24782
703,100,24821
704,100,24827
705,100,24832
706,100,24850
707,100,24895
708,100,24914
709,100,24943
710,100,24957
711,100,24971
712,100,24985
713,100,25017
714,100,25064
715,100,25088
716,100,25113
717,100,25155
718,100,25184
719,100,25216
720,100,25232
721,100,25261
722,100,25276
723,100,25281
724,100,25305
725,100,25311
726,100,25327
727,100,25340
728,100,25377
729,100,25395
730,100,25422
731,100,25440
732,100,25458
733,100,25468
734,100,25474
735,100,25490
736,100,25510
737,100,25517
738,100,25529
739,100,25540
740,100,25557
741,100,25576
742,100,25602
743,-10,25614
744,100,25628
745,100,25646
746,100,25665
747,-10,25686
748,100,25707
749,100,25723
750,100,25752
751,100,25763
752,100,25779
753,100,25795
754,100,25810
755,100,25822
756,100,25847
757,100,25857
758,100,25868
759,100,25875
760,100,25899
761,100,25920
762,100,25953
763,100,25985
764,100,26024
765,100,26044
766,100,26063
767,100,26073
768,100,26092
769,100,26113
770,100,26128
771,100,26138
772,100,26158
773,100,26181
774,100,26209
775,100,26224
776,100,26239
777,100,26259
778,100,26269
779,100,26304
780,100,26320
781,-10,26350
782,100,26385
783,100,26416
784,100,26433
785,100,26450
786,100,26468
787,100,26495
788,100,26500
789,100,26528
790,100,26547
791,100,26557
792,100,26629
793,100,26659
794,100,26682
795,100,26710
796,100,26722
797,-10,26757
798,100,26772
799,100,26798
800,100,26818
801,100,26833
802,100,26846
803,100,26863
804,100,26886
805,100,26913
806,100,26987
807,100,26998
808,100,27014
809,100,27055
810,100,27070
811,100,27075
812,100,27090
813,100,27116
814,100,27131
815,100,27159
816,100,27180
817,100,27193
818,100,27229
819,100,27260
820,100,27294
821,100,27300
822,100,27319
823,100,27358
824,100,27374
825,100,27393
826,100,27412
827,100,27446
828,100,27460
829,100,27489
830,100,27504
831,100,27521
832,100,27541
833,100,27557
834,100,27572
835,100,27576
836,-10,27596
837,100,27615
838,100,27620
839,100,27638
840,100,27665
841,100,27684
842,100,27699
843,100,27717
844,100,27737
845,100,27759
846,100,27783
847,100,27803
848,100,27828
849,100,27834
850,100,27839
851,100,27871
852,100,27887
853,100,27924
854,100,27945
855,100,27962
856,100,27988
857,100,28021
858,100,28032
859,100,28061
860,-10,28082
861,100,28097
862,100,28126
863,100,28161
864,-10,28188
865,100,28203
866,100,28234
867,100,28267
868,100,28288
869,100,28319
870,100,28334
871,100,28360
872,100,28375
873,100,28392
874,100,28406
875,100,28425
876,100,28460
877,100,28475
878,-10,28494
879,100,28515
880,100,28531
881,100,28550
882,100,28567
883,100,28590
884,100,28606
885,100,28617
886,100,28644
887,100,28660
888,100,28725
889,100,28734
890,100,28753
891,100,28818
892,100,28833
893,100,28862
894,100,28878
895,100,28903
896,100,28908
897,100,28926
898,100,28945
899,100,28961
900,100,28970
901,100,28983
902,100,28998
903,100,29033
904,100,29052
905,100,29070
906,100,29089
907,100,29108
908,100,29118
909,100,29122
910,100,29138
911,100,29204
912,100,29229
913,100,29252
914,100,29277
915,100,29306
916,100,29320
917,100,29334
918,100,29350
919,100,29377
920,100,29391
921,100,29409
922,100,29442
923,100,29461
924,100,29478
925,100,29495
926,100,29516
927,100,29541
928,100,29554
929,100,29565
930,100,29576
931,100,29594
932,100,29617
933,100,29622
934,100,29637
935,100,29651
936,100,29668
937,100,29696
938,100,29711
