episode,scores,steps
839,-10,73997
840,100,74060
841,100,74197
842,100,74280
843,-10,74374
844,100,74621
845,100,74668
846,-10,74736
847,-10,74845
848,100,74870
849,100,74876
850,-10,74956
851,100,74985
852,100,75023
853,100,75311
854,-10,75345
855,-10,75617
856,100,75797
857,100,75841
858,-10,75901
859,100,75992
860,-10,76031
861,-10,76122
862,-10,76180
863,-10,76225
864,100,76261
865,-10,76490
866,-10,76568
867,-10,76609
868,-10,76664
869,-10,76754
870,100,76867
871,100,76929
872,100,77019
873,100,77103
874,100,77118
875,-10,77276
876,100,77416
877,100,77476
878,100,77552
879,-10,77706
880,100,77797
881,100,77856
882,-10,77954
883,100,78010
884,100,78058
885,-10,78145
886,100,78231
887,100,78309
888,100,78326
889,-10,78371
890,100,78523
891,-10,78584
892,100,78640
893,100,78645
894,100,78690
895,-10,78872
896,100,78911
897,100,79002
898,-10,79042
899,-10,79155
900,100,79169
901,100,79213
902,-10,79369
903,100,79382
904,-10,79548
905,100,79625
906,100,79666
907,-10,79704
908,100,79779
909,100,79911
910,100,80057
911,100,80223
912,-10,80317
913,100,80319
914,-10,80366
915,100,80399
916,100,80482
917,100,80621
918,100,80622
919,100,80785
920,100,80801
921,100,81003
922,-10,81069
923,-10,81171
924,-10,81208
925,100,81286
926,100,81491
927,100,81508
928,100,81777
929,100,81899
930,100,81900
931,-10,81994
932,-10,82046
933,100,82153
934,-10,82243
935,100,82375
936,-10,82409
937,100,82485
938,100,82705
939,-10,82826
940,100,82954
941,-10,83022
942,-10,83234
943,100,83294
944,-10,83511
945,-10,83650
946,-10,83753
947,100,83800
948,100,83927
949,-10,83982
950,-10,84109
951,100,84154
952,100,84211
953,100,84364
954,-10,84439
955,-10,84620
956,-10,84665
957,100,84666
958,100,84816
959,100,84867
960,100,85105
961,100,85106
962,100,85174
963,-10,85216
964,100,85268
965,100,85369
966,100,85444
967,-10,85479
968,-10,85979
969,-10,86047
970,100,86094
971,-10,86177
972,-10,86267
973,100,86416
974,100,86542
975,100,86588
976,-10,86727
977,-10,86988
978,100,87043
979,100,87105
980,100,87191
981,100,87290
982,100,87361
