episode,scores,steps
873,100,33227
874,100,33276
875,100,33279
876,100,33288
877,100,33305
878,100,33306
879,100,33365
880,100,33403
881,100,33415
882,-10,33467
883,-10,33512
884,100,33527
885,100,33556
886,100,33612
887,100,33651
888,100,33663
889,100,33710
890,100,33760
891,100,33797
892,100,33803
893,100,33864
894,100,33891
895,100,33898
896,100,33929
897,100,33967
898,100,33996
899,100,34027
900,100,34048
901,100,34102
902,100,34110
903,100,34123
904,100,34178
905,100,34191
906,-10,34231
907,100,34251
908,100,34252
909,100,34273
910,100,34280
911,100,34281
912,100,34298
913,100,34305
914,100,34313
915,100,34333
916,100,34346
917,100,34379
918,100,34388
919,100,34454
920,100,34491
921,100,34511
922,100,34547
923,100,34613
924,100,34616
925,100,34647
926,100,34706
927,100,34719
928,100,34762
929,100,34767
930,100,34797
931,100,34804
932,-10,34847
933,100,34900
934,100,34955
935,100,35025
936,100,35038
937,100,35043
938,100,35077
939,100,35084
940,100,35114
941,100,35167
942,100,35196
943,100,35228
944,100,35293
945,100,35302
946,100,35330
947,100,35384
948,100,35387
949,100,35444
950,100,35505
951,100,35510
952,100,35522
953,100,35545
954,100,35605
955,100,35610
956,100,35640
957,100,35641
958,100,35661
959,100,35691
960,100,35696
961,100,35702
962,100,35730
963,100,35741
964,100,35744
965,100,35796
966,100,35824
967,100,35855
968,100,35886
969,100,35934
970,100,35963
971,100,35976
972,100,36061
973,100,36126
974,100,36164
975,100,36167
976,100,36207
977,100,36226
978,100,36294
979,100,36295
980,100,36370
981,100,36378
982,100,36391
983,100,36433
984,100,36465
985,100,36521
986,100,36550
987,100,36596
988,-10,36636
989,100,36637
990,100,36667
991,100,36722
992,100,36727
993,100,36763
994,100,36804
995,100,36874
996,100,36886
997,100,36940
998,100,36941
999,100,36968
1000,100,37020
1001,100,37046
1002,100,37097
1003,100,37104
1004,100,37160
1005,100,37206
1006,100,37249
1007,100,37280
1008,100,37293
1009,100,37341
1010,100,37367
1011,100,37411
1012,100,37423
1013,100,37444
1014,100,37474
1015,100,37491
1016,100,37525
1017,100,37571
1018,100,37591
1019,100,37597
1020,100,37645
1021,100,37698
1022,100,37749
1023,100,37753
1024,100,37805
1025,100,37870
1026,100,37879
1027,100,37927
1028,100,37939
1029,100,37986
1030,100,38040
1031,100,38095
1032,100,38110
1033,100,38155
1034,100,38181
1035,100,38208
1036,100,38256
1037,100,38289
1038,100,38340
1039,100,38345
1040,100,38382
1041,100,38433
1042,100,38441
1043,100,38499
1044,100,38511
1045,100,38528
1046,100,38548
1047,100,38560
1048,100,38602
1049,100,38657
1050,100,38714
1051,100,38721
1052,100,38742
1053,100,38747
1054,100,38798
1055,100,38799
1056,100,38804
1057,100,38854
1058,100,38909
1059,100,38936
1060,100,38944
1061,100,38961
1062,100,38999
1063,100,39018
1064,100,39073
1065,100,39078
1066,100,39097
1067,100,39128
1068,100,39131
1069,100,39184
1070,100,39261
1071,100,39314
1072,100,39368
1073,100,39418
1074,100,39496
1075,100,39537
1076,100,39550
1077,100,39597
1078,100,39659
1079,100,39733
1080,100,39738
1081,100,39780
1082,100,39818
1083,100,39849
1084,100,39889
1085,100,39910
1086,100,39937
1087,100,39950
1088,100,39962
1089,100,40023
1090,100,40049
1091,100,40062
1092,100,40111
1093,100,40118
1094,100,40123
1095,100,40182
1096,100,40195
1097,100,40207
1098,100,40220
1099,100,40274
1100,100,40322
1101,100,40335
1102,100,40389
1103,100,40396
1104,100,40452
1105,100,40504
1106,100,40532
1107,100,40561
1108,100,40592
1109,100,40603
1110,100,40632
1111,100,40651
1112,100,40729
1113,100,40784
1114,100,40812
1115,100,40820
1116,100,40825
1117,100,40879
1118,100,40913
1119,100,40943
1120,100,40956
1121,100,40969
1122,100,41019
1123,100,41047
1124,100,41052
1125,100,41088
1126,100,41089
1127,100,41101
1128,100,41107
1129,100,41158
1130,100,41185
1131,100,41197
1132,100,41205
1133,100,41256
1134,100,41284
1135,100,41335
1136,100,41384
1137,100,41427
1138,100,41488
1139,100,41540
1140,100,41553
1141,100,41584
1142,100,41596
1143,100,41649
1144,100,41680
1145,100,41710
1146,100,41729
1147,100,41797
1148,100,41849
1149,100,41868
1150,100,41913
1151,100,41914
1152,100,41917
1153,100,41930
1154,100,41963
1155,100,41998
1156,100,42023
1157,100,42074
1158,100,42101
1159,100,42119
1160,100,42139
1161,100,42169
1162,100,42218
1163,100,42224
1164,100,42263
1165,100,42312
1166,100,42363
1167,100,42387
1168,100,42452
1169,100,42471
1170,100,42477
1171,100,42530
1172,100,42585
1173,100,42641
1174,100,42690
1175,100,42717
1176,100,42728
1177,100,42777
1178,100,42817
1179,100,42845
1180,100,42901
1181,100,42952
1182,100,42965
1183,100,43019
1184,100,43032
1185,100,43060
1186,100,43067
1187,100,43079
1188,100,43080
1189,100,43091
1190,100,43117
1191,100,43120
1192,100,43137
1193,100,43186
1194,100,43205
1195,100,43259
1196,100,43318
1197,100,43336
1198,100,43386
1199,100,43394
1200,100,43436
1201,100,43479
1202,100,43484
1203,100,43538
1204,100,43593
1205,100,43623
1206,100,43636
1207,100,43656
