episode,scores,steps
0,-10,500
1,-10,770
2,-10,1270
3,-10,1420
4,-10,1798
5,-10,2298
6,-10,2414
7,-10,2527
8,-10,2697
9,-10,2834
10,-10,2918
11,-10,3001
12,-10,3169
13,-10,3257
14,-10,3366
15,-10,3416
16,-10,3530
17,-10,3589
18,-10,3658
19,100,3744
20,100,3769
21,-10,3819
22,-10,3854
23,-10,3881
24,-10,3932
25,-10,3997
26,-10,4068
27,-10,4090
28,-10,4128
29,-10,4189
30,-10,4212
31,100,4220
32,-10,4251
33,-10,4310
34,-10,4364
35,-10,4421
36,-10,4456
37,-10,4508
38,-10,4539
39,-10,4588
40,-10,4639
41,-10,4672
42,-10,4722
43,-10,4759
44,-10,4826
45,-10,4859
46,-10,4898
47,-10,4933
48,-10,4959
49,-10,5010
50,-10,5066
51,-10,5121
52,-10,5176
53,-10,5220
54,-10,5259
55,-10,5281
56,-10,5317
57,-10,5348
58,-10,5370
59,-10,5404
60,-10,5443
61,-10,5496
62,-10,5556
63,-10,5626
64,-10,5657
65,-10,5707
66,-10,5759
67,-10,5794
68,-10,5846
69,-10,5908
70,-10,5969
71,-10,6000
72,-10,6056
73,-10,6108
74,-10,6160
75,-10,6215
76,-10,6264
77,-10,6325
78,-10,6352
79,-10,6413
80,-10,6456
81,-10,6531
82,-10,6585
83,-10,6650
84,-10,6712
85,-10,6757
86,-10,6793
87,-10,6855
88,-10,6884
89,-10,6941
90,-10,6997
91,-10,7077
92,-10,7117
93,-10,7161
94,-10,7196
95,100,7242
96,-10,7281
97,-10,7335
98,-10,7361
99,-10,7409
100,-10,7502
101,-10,7552
102,-10,7608
103,-10,7641
104,-10,7666
105,-10,7723
106,-10,7786
107,-10,7812
108,-10,7873
109,-10,7910
110,-10,7946
111,-10,7983
112,-10,8008
113,-10,8069
114,-10,8111
115,-10,8165
116,-10,8201
117,-10,8296
118,-10,8350
119,100,8395
120,-10,8427
121,-10,8483
122,100,8514
123,-10,8536
124,100,8569
125,-10,8622
126,-10,8646
127,-10,8680
128,-10,8710
129,-10,8746
130,-10,8779
131,-10,8835
132,-10,8867
133,-10,8918
134,-10,8975
135,-10,9029
136,-10,9060
137,-10,9098
138,-10,9151
139,-10,9199
140,-10,9240
141,-10,9267
142,-10,9296
143,-10,9321
144,-10,9346
145,-10,9386
146,-10,9431
147,-10,9483
148,100,9495
149,-10,9520
150,-10,9546
151,100,9623
152,-10,9653
153,-10,9708
154,-10,9771
155,-10,9804
156,-10,9842
157,-10,9897
158,-10,9939
159,-10,9994
160,-10,10048
161,100,10056
162,-10,10083
163,-10,10136
164,-10,10176
165,-10,10224
166,-10,10277
167,-10,10334
168,-10,10367
169,-10,10426
170,-10,10483
171,-10,10520
172,-10,10583
173,-10,10622
174,-10,10679
175,-10,10715
176,-10,10741
177,-10,10797
178,100,10807
179,100,10865
180,-10,10888
181,-10,10950
182,100,10975
183,-10,11005
184,-10,11099
185,-10,11128
186,-10,11158
187,-10,11217
188,-10,11248
189,-10,11278
190,-10,11316
191,-10,11374
192,-10,11437
193,-10,11458
194,-10,11484
195,-10,11519
196,-10,11579
197,-10,11606
198,-10,11630
199,-10,11663
200,-10,11694
201,-10,11740
202,-10,11767
203,-10,11844
204,-10,11903
205,-10,11962
206,-10,12016
207,-10,12048
208,-10,12073
209,-10,12123
210,-10,12151
211,-10,12193
212,-10,12256
213,-10,12315
214,-10,12345
215,-10,12376
216,-10,12440
217,-10,12474
218,-10,12498
219,-10,12540
220,-10,12572
221,-10,12626
222,100,12648
223,100,12680
224,-10,12713
225,-10,12743
226,100,12771
227,-10,12802
228,100,12815
229,-10,12843
230,-10,12868
231,-10,12908
232,-10,12940
233,-10,12996
234,-10,13077
235,-10,13133
236,-10,13168
237,-10,13233
238,-10,13263
239,-10,13328
240,-10,13368
241,-10,13401
242,-10,13434
243,-10,13471
244,-10,13525
245,-10,13578
246,-10,13607
247,-10,13684
248,-10,13716
249,-10,13740
250,-10,13798
251,-10,13830
252,-10,13880
253,-10,13914
254,-10,13966
255,-10,13993
256,-10,14021
257,-10,14078
